Datetime,Actual,Predicted,Percent,Residual,Under20
2012-09-12 04:00:00,5,7.0,40.0,-2.0,0
2012-09-12 05:00:00,48,33.0,31.25,15.0,0
2012-09-12 06:00:00,205,175.0,14.634146341463413,30.0,1
2012-09-12 07:00:00,557,459.0,17.594254937163374,98.0,1
2012-09-12 08:00:00,770,741.0,3.766233766233766,29.0,1
2012-09-12 09:00:00,328,347.0,5.7926829268292686,-19.0,1
2012-09-12 10:00:00,205,210.0,2.4390243902439024,-5.0,1
2012-09-12 11:00:00,232,233.0,0.43103448275862066,-1.0,1
2012-09-12 12:00:00,352,308.0,12.5,44.0,1
2012-09-12 13:00:00,323,310.0,4.024767801857585,13.0,1
2012-09-12 14:00:00,278,285.0,2.5179856115107913,-7.0,1
2012-09-12 15:00:00,318,310.0,2.515723270440252,8.0,1
2012-09-12 16:00:00,509,472.0,7.269155206286837,37.0,1
2012-09-12 17:00:00,925,910.0,1.6216216216216217,15.0,1
2012-09-12 18:00:00,977,896.0,8.290685772773797,81.0,1
2012-09-12 19:00:00,635,617.0,2.8346456692913384,18.0,1
2012-09-12 20:00:00,470,421.0,10.425531914893616,49.0,1
2012-09-12 21:00:00,306,327.0,6.862745098039216,-21.0,1
2012-09-12 22:00:00,212,218.0,2.8301886792452833,-6.0,1
2012-09-12 23:00:00,127,129.0,1.574803149606299,-2.0,1
2012-09-13 00:00:00,57,55.0,3.508771929824561,2.0,1
2012-09-13 01:00:00,28,23.0,17.857142857142858,5.0,1
2012-09-13 02:00:00,9,12.0,33.33333333333333,-3.0,0
2012-09-13 03:00:00,11,7.0,36.36363636363637,4.0,0
2012-09-13 04:00:00,6,7.0,16.666666666666664,-1.0,1
2012-09-13 05:00:00,57,34.0,40.35087719298245,23.0,0
2012-09-13 06:00:00,195,171.0,12.307692307692308,24.0,1
2012-09-13 07:00:00,571,460.0,19.439579684763572,111.0,1
2012-09-13 08:00:00,758,738.0,2.638522427440633,20.0,1
2012-09-13 09:00:00,338,343.0,1.4792899408284024,-5.0,1
2012-09-13 10:00:00,212,210.0,0.9433962264150944,2.0,1
2012-09-13 11:00:00,254,232.0,8.661417322834646,22.0,1
2012-09-13 12:00:00,297,297.0,0.0,0.0,1
2012-09-13 13:00:00,283,297.0,4.946996466431095,-14.0,1
2012-09-13 14:00:00,274,289.0,5.474452554744526,-15.0,1
2012-09-13 15:00:00,352,301.0,14.488636363636365,51.0,1
2012-09-13 16:00:00,491,465.0,5.295315682281059,26.0,1
2012-09-13 17:00:00,884,924.0,4.524886877828054,-40.0,1
2012-09-13 18:00:00,852,866.0,1.643192488262911,-14.0,1
2012-09-13 19:00:00,674,599.0,11.127596439169139,75.0,1
2012-09-13 20:00:00,463,403.0,12.958963282937367,60.0,1
2012-09-13 21:00:00,317,321.0,1.2618296529968454,-4.0,1
2012-09-13 22:00:00,251,235.0,6.374501992031872,16.0,1
2012-09-13 23:00:00,170,147.0,13.529411764705882,23.0,1
2012-09-14 00:00:00,87,80.0,8.045977011494253,7.0,1
2012-09-14 01:00:00,41,37.0,9.75609756097561,4.0,1
2012-09-14 02:00:00,30,17.0,43.333333333333336,13.0,0
2012-09-14 03:00:00,14,9.0,35.714285714285715,5.0,0
2012-09-14 04:00:00,12,8.0,33.33333333333333,4.0,0
2012-09-14 05:00:00,41,36.0,12.195121951219512,5.0,1
2012-09-14 06:00:00,152,162.0,6.578947368421052,-10.0,1
2012-09-14 07:00:00,454,395.0,12.995594713656388,59.0,1
2012-09-14 08:00:00,766,709.0,7.441253263707572,57.0,1
2012-09-14 09:00:00,347,349.0,0.5763688760806917,-2.0,1
2012-09-14 10:00:00,246,239.0,2.8455284552845526,7.0,1
2012-09-14 11:00:00,280,300.0,7.142857142857142,-20.0,1
2012-09-14 12:00:00,409,363.0,11.246943765281173,46.0,1
2012-09-14 13:00:00,408,362.0,11.27450980392157,46.0,1
2012-09-14 14:00:00,371,364.0,1.8867924528301887,7.0,1
2012-09-14 15:00:00,367,368.0,0.2724795640326975,-1.0,1
2012-09-14 16:00:00,563,551.0,2.1314387211367674,12.0,1
2012-09-14 17:00:00,894,847.0,5.257270693512305,47.0,1
2012-09-14 18:00:00,808,795.0,1.608910891089109,13.0,1
2012-09-14 19:00:00,579,545.0,5.872193436960276,34.0,1
2012-09-14 20:00:00,404,396.0,1.9801980198019802,8.0,1
2012-09-14 21:00:00,312,300.0,3.8461538461538463,12.0,1
2012-09-14 22:00:00,229,203.0,11.353711790393014,26.0,1
2012-09-14 23:00:00,195,190.0,2.564102564102564,5.0,1
2012-09-15 00:00:00,207,153.0,26.08695652173913,54.0,0
2012-09-15 01:00:00,109,104.0,4.587155963302752,5.0,1
2012-09-15 02:00:00,93,85.0,8.60215053763441,8.0,1
2012-09-15 03:00:00,37,34.0,8.108108108108109,3.0,1
2012-09-15 04:00:00,6,12.0,100.0,-6.0,0
2012-09-15 05:00:00,16,15.0,6.25,1.0,1
2012-09-15 06:00:00,33,30.0,9.090909090909092,3.0,1
2012-09-15 07:00:00,73,94.0,28.767123287671232,-21.0,0
2012-09-15 08:00:00,212,166.0,21.69811320754717,46.0,0
2012-09-15 09:00:00,342,327.0,4.385964912280701,15.0,1
2012-09-15 10:00:00,442,448.0,1.3574660633484164,-6.0,1
2012-09-15 11:00:00,627,556.0,11.323763955342903,71.0,1
2012-09-15 12:00:00,706,653.0,7.507082152974505,53.0,1
2012-09-15 13:00:00,704,668.0,5.113636363636364,36.0,1
2012-09-15 14:00:00,715,656.0,8.251748251748252,59.0,1
2012-09-15 15:00:00,654,617.0,5.657492354740061,37.0,1
2012-09-15 16:00:00,783,645.0,17.624521072796934,138.0,1
2012-09-15 17:00:00,729,612.0,16.049382716049383,117.0,1
2012-09-15 18:00:00,614,544.0,11.400651465798045,70.0,1
2012-09-15 19:00:00,478,469.0,1.882845188284519,9.0,1
2012-09-15 20:00:00,330,349.0,5.757575757575758,-19.0,1
2012-09-15 21:00:00,296,257.0,13.175675675675674,39.0,1
2012-09-15 22:00:00,279,207.0,25.806451612903224,72.0,0
2012-09-15 23:00:00,229,188.0,17.903930131004365,41.0,1
2012-09-16 00:00:00,151,148.0,1.9867549668874174,3.0,1
2012-09-16 01:00:00,117,107.0,8.547008547008547,10.0,1
2012-09-16 02:00:00,89,84.0,5.617977528089887,5.0,1
2012-09-16 03:00:00,48,36.0,25.0,12.0,0
2012-09-16 04:00:00,8,11.0,37.5,-3.0,0
2012-09-16 05:00:00,13,10.0,23.076923076923077,3.0,0
2012-09-16 06:00:00,35,20.0,42.857142857142854,15.0,0
2012-09-16 07:00:00,71,57.0,19.718309859154928,14.0,1
2012-09-16 08:00:00,128,112.0,12.5,16.0,1
2012-09-16 09:00:00,296,252.0,14.864864864864865,44.0,1
2012-09-16 10:00:00,490,387.0,21.020408163265305,103.0,0
2012-09-16 11:00:00,559,479.0,14.311270125223613,80.0,1
2012-09-16 12:00:00,656,564.0,14.02439024390244,92.0,1
2012-09-16 13:00:00,694,560.0,19.30835734870317,134.0,1
2012-09-16 14:00:00,635,552.0,13.070866141732285,83.0,1
2012-09-16 15:00:00,557,544.0,2.333931777378815,13.0,1
2012-09-16 16:00:00,596,538.0,9.731543624161073,58.0,1
2012-09-16 17:00:00,570,504.0,11.578947368421053,66.0,1
2012-09-16 18:00:00,481,431.0,10.395010395010395,50.0,1
2012-09-16 19:00:00,403,349.0,13.399503722084367,54.0,1
2012-09-16 20:00:00,324,254.0,21.604938271604937,70.0,0
2012-09-16 21:00:00,191,200.0,4.712041884816754,-9.0,1
2012-09-16 22:00:00,127,137.0,7.874015748031496,-10.0,1
2012-09-16 23:00:00,94,84.0,10.638297872340425,10.0,1
2012-09-17 00:00:00,45,38.0,15.555555555555555,7.0,1
2012-09-17 01:00:00,21,19.0,9.523809523809524,2.0,1
2012-09-17 02:00:00,13,9.0,30.76923076923077,4.0,0
2012-09-17 03:00:00,7,6.0,14.285714285714285,1.0,1
2012-09-17 04:00:00,11,6.0,45.45454545454545,5.0,0
2012-09-17 05:00:00,45,31.0,31.11111111111111,14.0,0
2012-09-17 06:00:00,164,166.0,1.2195121951219512,-2.0,1
2012-09-17 07:00:00,492,449.0,8.739837398373984,43.0,1
2012-09-17 08:00:00,683,705.0,3.22108345534407,-22.0,1
2012-09-17 09:00:00,299,346.0,15.719063545150503,-47.0,1
2012-09-17 10:00:00,202,192.0,4.9504950495049505,10.0,1
2012-09-17 11:00:00,252,206.0,18.253968253968253,46.0,1
2012-09-17 12:00:00,295,255.0,13.559322033898304,40.0,1
2012-09-17 13:00:00,343,277.0,19.24198250728863,66.0,1
2012-09-17 14:00:00,332,245.0,26.20481927710843,87.0,0
2012-09-17 15:00:00,338,260.0,23.076923076923077,78.0,0
2012-09-17 16:00:00,453,382.0,15.673289183222957,71.0,1
2012-09-17 17:00:00,842,793.0,5.819477434679335,49.0,1
2012-09-17 18:00:00,774,700.0,9.560723514211885,74.0,1
2012-09-17 19:00:00,486,496.0,2.05761316872428,-10.0,1
2012-09-17 20:00:00,340,368.0,8.235294117647058,-28.0,1
2012-09-17 21:00:00,233,162.0,30.472103004291846,71.0,0
2012-09-17 22:00:00,129,112.0,13.178294573643413,17.0,1
2012-09-17 23:00:00,70,60.0,14.285714285714285,10.0,1
2012-09-18 00:00:00,13,19.0,46.15384615384615,-6.0,0
2012-09-18 01:00:00,5,12.0,140.0,-7.0,0
2012-09-18 02:00:00,4,8.0,100.0,-4.0,0
2012-09-18 03:00:00,6,6.0,0.0,0.0,1
2012-09-18 04:00:00,7,6.0,14.285714285714285,1.0,1
2012-09-18 05:00:00,48,31.0,35.41666666666667,17.0,0
2012-09-18 06:00:00,167,156.0,6.58682634730539,11.0,1
2012-09-18 07:00:00,356,411.0,15.44943820224719,-55.0,1
2012-09-18 08:00:00,672,490.0,27.083333333333332,182.0,0
2012-09-18 09:00:00,293,251.0,14.334470989761092,42.0,1
2012-09-18 10:00:00,160,95.0,40.625,65.0,0
2012-09-18 11:00:00,151,129.0,14.56953642384106,22.0,1
2012-09-18 12:00:00,88,119.0,35.22727272727273,-31.0,0
2012-09-18 13:00:00,114,227.0,99.12280701754386,-113.0,0
2012-09-18 14:00:00,143,74.0,48.25174825174825,69.0,0
2012-09-18 15:00:00,36,140.0,288.88888888888886,-104.0,0
2012-09-18 16:00:00,141,181.0,28.368794326241137,-40.0,0
2012-09-18 17:00:00,338,414.0,22.485207100591715,-76.0,0
2012-09-18 18:00:00,281,574.0,104.27046263345197,-293.0,0
2012-09-18 19:00:00,324,406.0,25.308641975308642,-82.0,0
2012-09-18 20:00:00,290,335.0,15.517241379310345,-45.0,1
2012-09-18 21:00:00,207,244.0,17.874396135265698,-37.0,1
2012-09-18 22:00:00,151,97.0,35.76158940397351,54.0,0
2012-09-18 23:00:00,78,108.0,38.46153846153847,-30.0,0
2012-09-19 00:00:00,26,40.0,53.84615384615385,-14.0,0
2012-09-19 01:00:00,12,19.0,58.333333333333336,-7.0,0
2012-09-19 02:00:00,3,11.0,266.66666666666663,-8.0,0
2012-09-19 03:00:00,5,7.0,40.0,-2.0,0
2012-09-19 04:00:00,10,7.0,30.0,3.0,0
2012-09-19 05:00:00,56,31.0,44.642857142857146,25.0,0
2012-09-19 06:00:00,172,170.0,1.1627906976744187,2.0,1
2012-09-19 07:00:00,545,453.0,16.88073394495413,92.0,1
2012-09-19 08:00:00,797,727.0,8.782936010037641,70.0,1
2012-09-19 09:00:00,362,362.0,0.0,0.0,1
2012-09-19 10:00:00,192,216.0,12.5,-24.0,1
2012-09-19 11:00:00,247,233.0,5.668016194331984,14.0,1
2012-09-19 12:00:00,313,290.0,7.348242811501597,23.0,1
2012-09-19 13:00:00,289,290.0,0.34602076124567477,-1.0,1
2012-09-19 14:00:00,286,268.0,6.293706293706294,18.0,1
2012-09-19 15:00:00,311,280.0,9.967845659163988,31.0,1
2012-09-19 16:00:00,466,430.0,7.725321888412018,36.0,1
2012-09-19 17:00:00,886,865.0,2.3702031602708806,21.0,1
2012-09-19 18:00:00,892,753.0,15.582959641255606,139.0,1
2012-09-19 19:00:00,611,519.0,15.057283142389524,92.0,1
2012-09-19 20:00:00,409,379.0,7.334963325183375,30.0,1
2012-09-19 21:00:00,349,273.0,21.776504297994272,76.0,0
2012-09-19 22:00:00,229,200.0,12.663755458515283,29.0,1
2012-09-19 23:00:00,123,113.0,8.130081300813007,10.0,1
2012-09-20 00:00:00,58,48.0,17.24137931034483,10.0,1
2012-09-20 01:00:00,18,23.0,27.77777777777778,-5.0,0
2012-09-20 02:00:00,11,12.0,9.090909090909092,-1.0,1
2012-09-20 03:00:00,6,7.0,16.666666666666664,-1.0,1
2012-09-20 04:00:00,6,7.0,16.666666666666664,-1.0,1
2012-09-20 05:00:00,56,32.0,42.857142857142854,24.0,0
2012-09-20 06:00:00,170,172.0,1.1764705882352942,-2.0,1
2012-09-20 07:00:00,534,429.0,19.662921348314608,105.0,1
2012-09-20 08:00:00,790,733.0,7.215189873417721,57.0,1
2012-09-20 09:00:00,355,361.0,1.6901408450704223,-6.0,1
2012-09-20 10:00:00,190,218.0,14.736842105263156,-28.0,1
2012-09-20 11:00:00,243,230.0,5.349794238683128,13.0,1
2012-09-20 12:00:00,290,289.0,0.3448275862068966,1.0,1
2012-09-20 13:00:00,336,293.0,12.797619047619047,43.0,1
2012-09-20 14:00:00,298,273.0,8.389261744966444,25.0,1
2012-09-20 15:00:00,291,286.0,1.718213058419244,5.0,1
2012-09-20 16:00:00,457,438.0,4.157549234135667,19.0,1
2012-09-20 17:00:00,976,872.0,10.655737704918032,104.0,1
2012-09-20 18:00:00,900,842.0,6.444444444444445,58.0,1
2012-09-20 19:00:00,603,516.0,14.427860696517413,87.0,1
2012-09-20 20:00:00,417,392.0,5.995203836930456,25.0,1
2012-09-20 21:00:00,274,292.0,6.569343065693431,-18.0,1
2012-09-20 22:00:00,287,218.0,24.041811846689896,69.0,0
2012-09-20 23:00:00,154,145.0,5.844155844155844,9.0,1
2012-09-21 00:00:00,66,76.0,15.151515151515152,-10.0,1
2012-09-21 01:00:00,49,36.0,26.53061224489796,13.0,0
2012-09-21 02:00:00,14,17.0,21.428571428571427,-3.0,0
2012-09-21 03:00:00,12,8.0,33.33333333333333,4.0,0
2012-09-21 04:00:00,10,8.0,20.0,2.0,1
2012-09-21 05:00:00,49,34.0,30.612244897959183,15.0,0
2012-09-21 06:00:00,165,161.0,2.4242424242424243,4.0,1
2012-09-21 07:00:00,503,424.0,15.705765407554672,79.0,1
2012-09-21 08:00:00,757,725.0,4.227212681638045,32.0,1
2012-09-21 09:00:00,383,356.0,7.049608355091384,27.0,1
2012-09-21 10:00:00,225,245.0,8.88888888888889,-20.0,1
2012-09-21 11:00:00,321,302.0,5.919003115264798,19.0,1
2012-09-21 12:00:00,389,369.0,5.141388174807198,20.0,1
2012-09-21 13:00:00,421,372.0,11.63895486935867,49.0,1
2012-09-21 14:00:00,412,355.0,13.834951456310678,57.0,1
2012-09-21 15:00:00,423,364.0,13.947990543735225,59.0,1
2012-09-21 16:00:00,567,539.0,4.938271604938271,28.0,1
2012-09-21 17:00:00,846,824.0,2.6004728132387704,22.0,1
2012-09-21 18:00:00,805,763.0,5.217391304347826,42.0,1
2012-09-21 19:00:00,588,539.0,8.333333333333332,49.0,1
2012-09-21 20:00:00,369,363.0,1.6260162601626018,6.0,1
2012-09-21 21:00:00,312,284.0,8.974358974358974,28.0,1
2012-09-21 22:00:00,295,232.0,21.35593220338983,63.0,0
2012-09-21 23:00:00,186,191.0,2.6881720430107525,-5.0,1
2012-09-22 00:00:00,172,152.0,11.627906976744185,20.0,1
2012-09-22 01:00:00,124,94.0,24.193548387096776,30.0,0
2012-09-22 02:00:00,83,72.0,13.253012048192772,11.0,1
2012-09-22 03:00:00,45,32.0,28.888888888888886,13.0,0
2012-09-22 04:00:00,15,12.0,20.0,3.0,1
2012-09-22 05:00:00,17,13.0,23.52941176470588,4.0,0
2012-09-22 06:00:00,41,27.0,34.146341463414636,14.0,0
2012-09-22 07:00:00,77,93.0,20.77922077922078,-16.0,0
2012-09-22 08:00:00,218,182.0,16.51376146788991,36.0,1
2012-09-22 09:00:00,377,299.0,20.689655172413794,78.0,0
2012-09-22 10:00:00,474,444.0,6.329113924050633,30.0,1
2012-09-22 11:00:00,626,539.0,13.89776357827476,87.0,1
2012-09-22 12:00:00,688,634.0,7.848837209302325,54.0,1
2012-09-22 13:00:00,707,626.0,11.456859971711458,81.0,1
2012-09-22 14:00:00,654,617.0,5.657492354740061,37.0,1
2012-09-22 15:00:00,750,615.0,18.0,135.0,1
2012-09-22 16:00:00,680,639.0,6.029411764705882,41.0,1
2012-09-22 17:00:00,646,616.0,4.643962848297214,30.0,1
2012-09-22 18:00:00,598,574.0,4.013377926421405,24.0,1
2012-09-22 19:00:00,407,473.0,16.216216216216218,-66.0,1
2012-09-22 20:00:00,325,362.0,11.384615384615385,-37.0,1
2012-09-22 21:00:00,261,284.0,8.812260536398467,-23.0,1
2012-09-22 22:00:00,239,232.0,2.928870292887029,7.0,1
2012-09-22 23:00:00,171,204.0,19.298245614035086,-33.0,1
2012-09-23 00:00:00,180,157.0,12.777777777777777,23.0,1
2012-09-23 01:00:00,142,114.0,19.718309859154928,28.0,1
2012-09-23 02:00:00,95,89.0,6.315789473684211,6.0,1
2012-09-23 03:00:00,54,36.0,33.33333333333333,18.0,0
2012-09-23 04:00:00,10,11.0,10.0,-1.0,1
2012-09-23 05:00:00,6,11.0,83.33333333333334,-5.0,0
2012-09-23 06:00:00,16,19.0,18.75,-3.0,1
2012-09-23 07:00:00,57,56.0,1.7543859649122806,1.0,1
2012-09-23 08:00:00,175,106.0,39.42857142857143,69.0,0
2012-09-23 09:00:00,276,239.0,13.405797101449277,37.0,1
2012-09-23 10:00:00,489,353.0,27.811860940695297,136.0,0
2012-09-23 11:00:00,570,426.0,25.263157894736842,144.0,0
2012-09-23 12:00:00,776,510.0,34.27835051546392,266.0,0
2012-09-23 13:00:00,702,575.0,18.091168091168093,127.0,1
2012-09-23 14:00:00,666,547.0,17.86786786786787,119.0,1
2012-09-23 15:00:00,640,539.0,15.78125,101.0,1
2012-09-23 16:00:00,691,536.0,22.431259044862518,155.0,0
2012-09-23 17:00:00,723,429.0,40.66390041493776,294.0,0
2012-09-23 18:00:00,540,366.0,32.22222222222222,174.0,0
2012-09-23 19:00:00,413,286.0,30.750605326876514,127.0,0
2012-09-23 20:00:00,252,228.0,9.523809523809524,24.0,1
2012-09-23 21:00:00,196,164.0,16.3265306122449,32.0,1
2012-09-23 22:00:00,138,132.0,4.3478260869565215,6.0,1
2012-09-23 23:00:00,100,78.0,22.0,22.0,0
2012-09-24 00:00:00,64,36.0,43.75,28.0,0
2012-09-24 01:00:00,18,18.0,0.0,0.0,1
2012-09-24 02:00:00,8,9.0,12.5,-1.0,1
2012-09-24 03:00:00,5,6.0,20.0,-1.0,1
2012-09-24 04:00:00,8,6.0,25.0,2.0,0
2012-09-24 05:00:00,37,30.0,18.91891891891892,7.0,1
2012-09-24 06:00:00,168,164.0,2.380952380952381,4.0,1
2012-09-24 07:00:00,530,426.0,19.622641509433965,104.0,1
2012-09-24 08:00:00,750,701.0,6.533333333333332,49.0,1
2012-09-24 09:00:00,328,340.0,3.6585365853658534,-12.0,1
2012-09-24 10:00:00,198,205.0,3.535353535353535,-7.0,1
2012-09-24 11:00:00,238,227.0,4.621848739495799,11.0,1
2012-09-24 12:00:00,342,289.0,15.497076023391813,53.0,1
2012-09-24 13:00:00,328,287.0,12.5,41.0,1
2012-09-24 14:00:00,303,268.0,11.55115511551155,35.0,1
2012-09-24 15:00:00,300,281.0,6.333333333333334,19.0,1
2012-09-24 16:00:00,516,398.0,22.868217054263564,118.0,0
2012-09-24 17:00:00,898,805.0,10.356347438752785,93.0,1
2012-09-24 18:00:00,853,754.0,11.606096131301289,99.0,1
2012-09-24 19:00:00,590,505.0,14.40677966101695,85.0,1
2012-09-24 20:00:00,432,380.0,12.037037037037036,52.0,1
2012-09-24 21:00:00,256,275.0,7.421875,-19.0,1
2012-09-24 22:00:00,172,186.0,8.13953488372093,-14.0,1
2012-09-24 23:00:00,94,87.0,7.446808510638298,7.0,1
2012-09-25 00:00:00,64,36.0,43.75,28.0,0
2012-09-25 01:00:00,13,18.0,38.46153846153847,-5.0,0
2012-09-25 02:00:00,14,9.0,35.714285714285715,5.0,0
2012-09-25 03:00:00,5,6.0,20.0,-1.0,1
2012-09-25 04:00:00,9,6.0,33.33333333333333,3.0,0
2012-09-25 05:00:00,47,30.0,36.17021276595745,17.0,0
2012-09-25 06:00:00,194,178.0,8.24742268041237,16.0,1
2012-09-25 07:00:00,556,444.0,20.14388489208633,112.0,0
2012-09-25 08:00:00,805,744.0,7.577639751552795,61.0,1
2012-09-25 09:00:00,409,365.0,10.757946210268948,44.0,1
2012-09-25 10:00:00,170,219.0,28.823529411764703,-49.0,0
2012-09-25 11:00:00,218,235.0,7.79816513761468,-17.0,1
2012-09-25 12:00:00,302,294.0,2.6490066225165565,8.0,1
2012-09-25 13:00:00,305,296.0,2.9508196721311477,9.0,1
2012-09-25 14:00:00,293,282.0,3.754266211604096,11.0,1
2012-09-25 15:00:00,303,301.0,0.6600660066006601,2.0,1
2012-09-25 16:00:00,495,458.0,7.474747474747474,37.0,1
2012-09-25 17:00:00,967,921.0,4.756980351602896,46.0,1
2012-09-25 18:00:00,822,912.0,10.948905109489052,-90.0,1
2012-09-25 19:00:00,539,613.0,13.729128014842301,-74.0,1
2012-09-25 20:00:00,425,426.0,0.2352941176470588,-1.0,1
2012-09-25 21:00:00,297,323.0,8.754208754208754,-26.0,1
2012-09-25 22:00:00,188,238.0,26.595744680851062,-50.0,0
2012-09-25 23:00:00,98,133.0,35.714285714285715,-35.0,0
2012-09-26 00:00:00,40,45.0,12.5,-5.0,1
2012-09-26 01:00:00,29,21.0,27.586206896551722,8.0,0
2012-09-26 02:00:00,17,11.0,35.294117647058826,6.0,0
2012-09-26 03:00:00,10,7.0,30.0,3.0,0
2012-09-26 04:00:00,14,8.0,42.857142857142854,6.0,0
2012-09-26 05:00:00,36,36.0,0.0,0.0,1
2012-09-26 06:00:00,182,181.0,0.5494505494505495,1.0,1
2012-09-26 07:00:00,532,486.0,8.646616541353383,46.0,1
2012-09-26 08:00:00,838,751.0,10.381861575178998,87.0,1
2012-09-26 09:00:00,334,352.0,5.389221556886228,-18.0,1
2012-09-26 10:00:00,185,218.0,17.83783783783784,-33.0,1
2012-09-26 11:00:00,227,238.0,4.845814977973569,-11.0,1
2012-09-26 12:00:00,316,294.0,6.962025316455696,22.0,1
2012-09-26 13:00:00,340,293.0,13.823529411764707,47.0,1
2012-09-26 14:00:00,277,279.0,0.7220216606498195,-2.0,1
2012-09-26 15:00:00,300,292.0,2.666666666666667,8.0,1
2012-09-26 16:00:00,468,448.0,4.273504273504273,20.0,1
2012-09-26 17:00:00,953,896.0,5.981112277019937,57.0,1
2012-09-26 18:00:00,884,900.0,1.809954751131222,-16.0,1
2012-09-26 19:00:00,627,632.0,0.7974481658692184,-5.0,1
2012-09-26 20:00:00,434,447.0,2.995391705069124,-13.0,1
2012-09-26 21:00:00,360,355.0,1.3888888888888888,5.0,1
2012-09-26 22:00:00,215,164.0,23.72093023255814,51.0,0
2012-09-26 23:00:00,115,127.0,10.434782608695652,-12.0,1
2012-09-27 00:00:00,65,59.0,9.230769230769232,6.0,1
2012-09-27 01:00:00,21,25.0,19.047619047619047,-4.0,1
2012-09-27 02:00:00,16,13.0,18.75,3.0,1
2012-09-27 03:00:00,7,8.0,14.285714285714285,-1.0,1
2012-09-27 04:00:00,8,7.0,12.5,1.0,1
2012-09-27 05:00:00,66,36.0,45.45454545454545,30.0,0
2012-09-27 06:00:00,169,182.0,7.6923076923076925,-13.0,1
2012-09-27 07:00:00,558,487.0,12.724014336917563,71.0,1
2012-09-27 08:00:00,794,754.0,5.037783375314862,40.0,1
2012-09-27 09:00:00,335,340.0,1.4925373134328357,-5.0,1
2012-09-27 10:00:00,208,214.0,2.8846153846153846,-6.0,1
2012-09-27 11:00:00,294,244.0,17.006802721088434,50.0,1
2012-09-27 12:00:00,335,294.0,12.238805970149254,41.0,1
2012-09-27 13:00:00,326,291.0,10.736196319018406,35.0,1
2012-09-27 14:00:00,258,277.0,7.3643410852713185,-19.0,1
2012-09-27 15:00:00,296,285.0,3.7162162162162162,11.0,1
2012-09-27 16:00:00,472,429.0,9.110169491525424,43.0,1
2012-09-27 17:00:00,905,740.0,18.23204419889503,165.0,1
2012-09-27 18:00:00,899,797.0,11.345939933259176,102.0,1
2012-09-27 19:00:00,559,620.0,10.912343470483005,-61.0,1
2012-09-27 20:00:00,457,397.0,13.129102844638949,60.0,1
2012-09-27 21:00:00,253,148.0,41.50197628458498,105.0,0
2012-09-27 22:00:00,47,107.0,127.65957446808511,-60.0,0
2012-09-27 23:00:00,45,83.0,84.44444444444444,-38.0,0
2012-09-28 00:00:00,17,66.0,288.2352941176471,-49.0,0
2012-09-28 01:00:00,13,29.0,123.07692307692308,-16.0,0
2012-09-28 02:00:00,10,14.0,40.0,-4.0,0
2012-09-28 03:00:00,7,9.0,28.57142857142857,-2.0,0
2012-09-28 04:00:00,12,7.0,41.66666666666667,5.0,0
2012-09-28 05:00:00,38,37.0,2.631578947368421,1.0,1
2012-09-28 06:00:00,138,144.0,4.3478260869565215,-6.0,1
2012-09-28 07:00:00,394,391.0,0.7614213197969544,3.0,1
2012-09-28 08:00:00,705,724.0,2.6950354609929077,-19.0,1
2012-09-28 09:00:00,426,344.0,19.248826291079812,82.0,1
2012-09-28 10:00:00,245,247.0,0.8163265306122449,-2.0,1
2012-09-28 11:00:00,361,284.0,21.329639889196674,77.0,0
2012-09-28 12:00:00,380,366.0,3.684210526315789,14.0,1
2012-09-28 13:00:00,410,368.0,10.24390243902439,42.0,1
2012-09-28 14:00:00,399,349.0,12.531328320802004,50.0,1
2012-09-28 15:00:00,392,355.0,9.438775510204081,37.0,1
2012-09-28 16:00:00,502,536.0,6.772908366533864,-34.0,1
2012-09-28 17:00:00,808,787.0,2.599009900990099,21.0,1
2012-09-28 18:00:00,667,744.0,11.544227886056973,-77.0,1
2012-09-28 19:00:00,508,514.0,1.1811023622047243,-6.0,1
2012-09-28 20:00:00,336,333.0,0.8928571428571428,3.0,1
2012-09-28 21:00:00,237,269.0,13.502109704641349,-32.0,1
2012-09-28 22:00:00,220,201.0,8.636363636363637,19.0,1
2012-09-28 23:00:00,190,171.0,10.0,19.0,1
2012-09-29 00:00:00,149,154.0,3.3557046979865772,-5.0,1
2012-09-29 01:00:00,101,106.0,4.9504950495049505,-5.0,1
2012-09-29 02:00:00,92,79.0,14.130434782608695,13.0,1
2012-09-29 03:00:00,29,34.0,17.24137931034483,-5.0,1
2012-09-29 04:00:00,14,13.0,7.142857142857142,1.0,1
2012-09-29 05:00:00,15,15.0,0.0,0.0,1
2012-09-29 06:00:00,37,29.0,21.62162162162162,8.0,0
2012-09-29 07:00:00,73,87.0,19.17808219178082,-14.0,1
2012-09-29 08:00:00,211,174.0,17.535545023696685,37.0,1
2012-09-29 09:00:00,332,321.0,3.313253012048193,11.0,1
2012-09-29 10:00:00,472,395.0,16.3135593220339,77.0,1
2012-09-29 11:00:00,663,490.0,26.09351432880845,173.0,0
2012-09-29 12:00:00,682,652.0,4.398826979472141,30.0,1
2012-09-29 13:00:00,686,651.0,5.1020408163265305,35.0,1
2012-09-29 14:00:00,750,629.0,16.133333333333333,121.0,1
2012-09-29 15:00:00,727,625.0,14.030261348005501,102.0,1
2012-09-29 16:00:00,722,653.0,9.556786703601109,69.0,1
2012-09-29 17:00:00,712,634.0,10.955056179775282,78.0,1
2012-09-29 18:00:00,594,494.0,16.835016835016837,100.0,1
